news_id,title,content,full_story_link,meneos,clicks,karma,positive_votes,anonymous_votes,negative_votes,category,comments,published_date,user,source,source_link,scraped_date,provincia,comunidad
4037644,Podemos y Compromís piden las grabaciones de la llegada de Mazón al Cecopi el día de la DANA para comprobar si están manipuladas,"La polémica sobre la hora de llegada del presidente de la Generalitat Valenciana, Carlos Mazón, a las instalaciones del Cecopi el día de la DANA, sigue escalando. Podemos y Compromís han solicitado este jueves, por vías judicial y parlamentaria, las grabaciones de seguridad del momento en el que el president accedió a las instalaciones el pasado 29 de octubre para comprobar si están manipuladas.",https://meneame.net/story/podemos-compromis-piden-grabaciones-llegada-mazon-cecopi-dia,0,934.0,446,167,295,0,Política y Sociedad,44,2025-03-13 19:05:02,cenutrios_unidos,20minutos.es,https://www.20minutos.es/noticia/5690758/0/podemos-compromis-piden-las-grabaciones-llegada-mazon-cecopi-dia-dana-para-comprobar-si-estan-manipuladas/,2025-03-15 19:12:50,València/Valencia,Comunidad Valenciana
4037472,Giro de 180 grados en la prohibición de estufas y chimeneas de leña,"Aunque la propuesta de la Comisión Europea ha generado alarma, es importante destacar que, hasta la fecha, no se ha implementado ninguna prohibición oficial. La presentación del borrador del nuevo Reglamento de Ecodiseño, prevista inicialmente para el 12 de febrero, fue pospuesta debido a críticas y a la necesidad de realizar trabajos técnicos adicionales. Países como Alemania y la República Checa han manifestado su oposición, argumentando que las regulaciones podrían encarecer los sistemas de calefacción y aumentar la dependencia de la electri",https://meneame.net/story/giro-180-grados-prohibicion-estufas-chimeneas-lena,0,1326.0,406,63,70,0,Política y Sociedad,86,2025-03-13 18:50:03,glezjor,galiciae.com,https://www.galiciae.com/articulo/galicia/como-afectaria-galicia-posible-prohibicion-estufas-chimeneas-lena/20250312143134101655.html,2025-03-15 19:12:50,,
4037682,"Podían destruirte meses de trabajo en menos de una hora, pero fue el mejor juego de ciencia ficción de su época. Así era Ogame","Supongo que los derechos de autor no fueron un problema, porque el diseño era distinto, pero me sigue sorprendiendo que un juego de ciencia ficción usase este reclamo... entre otras muchas cosas.",https://meneame.net/story/podian-destruirte-meses-trabajo-menos-hora-pero-fue-mejor-juego,0,3515.0,509,79,83,0,Entretenimiento y Cultura,105,2025-03-13 18:20:05,Dakaira,3djuegospc.com,https://www.3djuegospc.com/simulacion/tenias-que-dedicarle-miles-horas-sola-estrella-muerte-podia-acabar-todo-tu-trabajo-asi-era-ogame,2025-03-15 19:12:50,,
4037598,"Críticas de la oposición a la noria gigante que Almeida planea construir en Madrid: ""Ni un solo vecino lo ha pedido""","La idea de que Madrid tenga una noria gigante en medio de uno de sus parques emblemáticos no ha sido recibida con agrado por parte de los grupos de la oposición. El estudio que confirma la viabilidad de la construcción, publicado en exclusiva por Somos Madrid, ha desvelado los planes del Gobierno de Almeida para levantar una noria de 260,40 metros en el corazón de Arganzuela.",https://meneame.net/story/criticas-oposicion-noria-gigante-almeida-planea-construir-madrid,0,982.0,422,88,147,2,Política y Sociedad,82,2025-03-13 18:10:02,concentrado,eldiario.es,https://www.eldiario.es/madrid/somos/arganzuela/criticas-oposicion-noria-gigante-almeida-planea-construir-madrid-vecino-pedido_1_12128639.html,2025-03-15 19:12:50,Madrid,Madrid
4037633,Trump lloriquea sobre quién firmó el acuerdo para que Canadá suministre energía a EEUU: fue él [Ing],"En medio de las idas y venidas por los aranceles comerciales con Canadá y el primer ministro de Ontario, Doug Ford, que el martes suspendió el recargo del 25% de la electricidad de la provincia en tres estados de EE.UU., Trump echó humo en Truth Social: ""¿Por qué permitiría nuestro país que otro país nos suministrara electricidad, incluso para un área pequeña?"" ""¿Quién tomó estas decisiones?"" La decisión de mantener el libre flujo de energía a través de las fronteras fue parte del Acuerdo Estados Unidos-México-Canadá negociado por Trump.",https://meneame.net/story/trump-lloriquea-sobre-quien-firmo-acuerdo-canada-suministre-eeuu,0,950.0,422,156,239,0,Política y Sociedad,30,2025-03-13 17:55:02,JanSmite,independent.co.uk,https://www.independent.co.uk/news/world/americas/us-politics/trump-canada-tariffs-trade-deal-b2713806.html,2025-03-15 19:12:50,,
4037591,"""Más de lo que un ser humano puede soportar”: el uso sistemático por parte de Israel de la violencia sexual, reproductiva y otras formas de violencia de género desde octubre de 2023 (EN)","Israel ha empleado cada vez más la violencia sexual, reproductiva y otras formas de violencia de género contra los palestinos como parte de un esfuerzo más amplio para socavar su derecho a la autodeterminación y ha llevado a cabo actos genocidas a través de la destrucción sistemática de instalaciones de atención de salud sexual y reproductiva, según un nuevo informe publicado hoy por la Comisión Internacional Independiente de Investigación de las Naciones Unidas sobre el Territorio Palestino Ocupado, incluida Jerusalén Oriental, e Israel",https://meneame.net/story/mas-ser-humano-puede-soportar-uso-sistematico-parte-israel-otras,0,714.0,433,155,256,2,Política y Sociedad,82,2025-03-13 17:30:03,Tkachenko,ohchr.org,https://www.ohchr.org/en/press-releases/2025/03/more-human-can-bear-israels-systematic-use-sexual-reproductive-and-other,2025-03-15 19:12:50,,
4037481,La provincia de Huelva se queda sin servicio de cirugía vascular con más de 6.000 pacientes en lista de espera,"La sanidad pública andaluza ha dejado prácticamente de prestar servicio de cirugía vascular y angiología en la provincia de Huelva por falta de profesionales para atender una especialidad que suma más de 6.000 pacientes en lista de espera. De los cinco cirujanos que había, ahora tan solo queda la jefa de servicio, que dejará el puesto en abril.",https://meneame.net/story/provincia-huelva-queda-sin-servicio-cirugia-vascular-mas-6-000,0,403.0,412,153,248,0,Política y Sociedad,44,2025-03-13 17:10:03,Gante_hrm,publico.es,https://www.publico.es/sociedad/sanidad/provincia-huelva-queda-servicio-cirugia-vascular-6-000-pacientes-lista-espera.html,2025-03-15 19:12:50,Huelva,Andalucía
4037635,El eléctrico más barato de BYD llegará en mayo con un precio «muy por debajo de los 20.000 euros»,"Este urbano, conocido como Seagull en China, es el esperado BYD Dolphin Mini que finalmente tendrá un nombre diferente en Europa: Dolphin Surf. Su presentación tendrá lugar el próximo mes de mayo. El Dolphin Surf será el cuarto modelo de BYD fabricado en Europa, para 2026.  El Seagull original combina un motor de 75 CV (55 kW) con dos baterías LFP (litio-ferrofosfato) de 30 y 39 kWh, las cuales le proporcionan una autonomía de 305 y 405 km CLTC respectivamente. Medirá 3.90 metros de largo, algo más que los 3.78 metros del modelo original chino.",https://meneame.net/story/electrico-mas-barato-byd-llegara-mayo-precio-muy-debajo-20-000,0,2881.0,403,87,139,1,Política y Sociedad,137,2025-03-13 16:40:02,tropezon,forococheselectricos.com,https://forococheselectricos.com/2025/03/electrico-mas-barato-byd-llegara-mayo.html,2025-03-15 19:12:50,,
4037416,Sindicato de EEUU condena la corrupción periodística de Antonio Ferreras,"El Sindicato Nacional de Escritores de EEUU (NWU), la organización de periodistas más grande del mundo, ha emitido una condena enérgica contra Antonio Ferreras por alegaciones de corrupción periodística. Ferreras, una figura destacada en la televisión española y director de varios programas en La Sexta, ha sido acusado de influir en las elecciones de España utilizando noticias falsas, o «fake news».",https://meneame.net/story/sindicato-eeuu-condena-corrupcion-periodistica-antonio-ferreras,0,1688.0,384,327,638,12,Historia y Humanidades,42,2025-03-13 16:00:03,Beltenebros,bilbaohiria.com,https://bilbaohiria.com/actualidad/el-sindicato-de-escritores-de-eeuu-condena-la-corrupcion-periodistica-de-antonio-ferreras/,2025-03-15 19:12:50,,
4037568,Ayuso no participa en la larga ovación de la Asamblea de Madrid a las víctimas de las residencias,"Nadie del grupo del Partido Popular o de Vox ha participado en una ovación espontánea que se ha dado a los familiares de los muertos en las residencias de mayores, cuando se cumplen cinco años de la pandemia.",https://meneame.net/story/ayuso-no-participa-larga-ovacion-asamblea-madrid-victimas,0,1074.0,430,235,454,2,Política y Sociedad,65,2025-03-13 15:15:02,Thornton,publico.es,https://www.publico.es/politica/ayuso-participa-larga-ovacion-asamblea-madrid-victimas-residencias.html,2025-03-15 19:12:50,Madrid,Madrid
4037550,El asesinato de Belén evidencia la precariedad de los educadores sociales por la privatización del sector,"Los trabajadores del centro han sugerido que se puedan adoptar ""medidas cautelares urgentes"" cuando se detecten comportamientos conflictivos; además, piden ""reconocer la labor esencial"" que realizan ""cada día"" y fortalecer las condiciones laborales en el ámbito de los cuidados y la intervención social. ""Lo que ocurrió en Extremadura se puede extrapolar al resto del país. El sector está en manos privadas; nadie se mete de manera altruista en un negocio, las empresas buscan ampliar beneficios y reducen al máximo los costes laborales. Esto se veía",https://meneame.net/story/asesinato-belen-evidencia-precariedad-educadores-sociales-sector,0,453.0,399,152,300,1,Política y Sociedad,34,2025-03-13 14:55:02,Castañuela12,publico.es,https://www.publico.es/sociedad/asesinato-belen-evidencia-precariedad-educadores-sociales-privatizacion-sector.html,2025-03-15 19:12:50,,
4037579,"Trump amenaza con aranceles del 200 % a todos los vinos, champanes y productos alcohólicos europeos si la Unión Europea no elimina el arancel al whisky","El presidente de Estados Unidos, Donald Trump, ha elevado un escalón más la guerra comercial contra la Unión Europea. «La UE, una de las autoridades fiscales y arancelarias más hostiles y abusivas del mundo, creada con el único propósito de aprovecharse de EEUU, acaba de imponer un arancel del 50 % al whisky. Si este arancel no se elimina de inmediato, EEUU impondrá en breve un arancel del 200 % a todos los vinos, champanes y productos alcohólicos procedentes de Francia y otros países representados por la UE.» dijo Trump",https://meneame.net/story/trump-amenaza-aranceles-200-todos-vinos-champanes-productos,0,1200.0,389,174,239,0,Política y Sociedad,271,2025-03-13 14:25:03,Meneador_Compulsivo,eldebate.com,https://www.eldebate.com/internacional/20250313/trump-amenaza-aranceles-200-bebidas-alcoholicas-procedentes-union-europea_278499.html,2025-03-15 19:12:50,,
4037536,Benito kamelas - Justicia poética,Tema de Benito Kamelas del nuevo álbum: Justicia poética.,https://meneame.net/story/benito-kamelas-justicia-poetica,0,1225.0,412,63,57,0,Entretenimiento y Cultura,12,2025-03-13 13:50:03,Dakaira,youtube.com,https://www.youtube.com/watch?si=oK5-ixgyvjNncBDR&v=g6oeuWB6EzU,2025-03-15 19:12:50,,
4037507,El vuelo de reconocimiento del Ejército del día después de la dana,El vuelo de reconocimiento del Ejército del día después de la dana,https://meneame.net/story/vuelo-reconocimiento-ejercito-dia-despues-dana,0,4721.0,455,107,118,0,Política y Sociedad,38,2025-03-13 13:25:02,Wolfgang,informacion.es,https://www.informacion.es/videos/sucesos/2025/03/13/dana-valencia-video-vuelo-ejercito-dia-despues-115240648.html,2025-03-15 19:12:50,,
4037516,"La protagonista de 'The Bear' carga contra Musk por mentir sobre su participación en 'Piratas del Caribe': “No solo es un fascista de mierda, sino un idiota”","“Disney sucks” (“Disney apesta”) fue el mensaje con el que Elon Musk, dueño de la red social X, compartió una noticia falsa que aseguraba que la Factoría del Ratón estaba valorando sustituir a Johnny Depp por la actriz Ayo Edebiri en la película Piratas del Caribe 6. Un filme que fue anunciado coincidiendo con el estreno de la quinta entrega en 2017, pero que todavía continúa en el aire. La intérprete, conocida por su su trabajo en The Bear –por el que fue reconocida con el Emmy y el Globo de Oro el año pasado–, nunca estuvo implicada en el lar",https://meneame.net/story/protagonista-the-bear-carga-contra-musk-mentir-sobre-piratas-no,0,2244.0,423,134,219,4,Entretenimiento y Cultura,134,2025-03-13 13:10:02,nomassuf,eldiario.es,https://www.eldiario.es/cultura/cine/ayo-edebiri-carga-elon-musk-mentir-piratas-caribe-no-fascista-mierda-idiota_1_12128323.html,2025-03-15 19:12:50,,
4037524,Ayuso rechaza la invitación de RTVE para debatir sobre el documental 7291 y exige que se emita un vídeo suyo,"Familiares de las víctimas de los conocidos ""protocolos de la vergüenza"" aseguran que la presidenta de la Comunidad de Madrid ""carece de valor"" para afrontar la situación",https://meneame.net/story/ayuso-rechaza-invitacion-rtve-debatir-sobre-documental-7291-suyo,0,930.0,456,206,365,4,Política y Sociedad,93,2025-03-13 12:50:02,Uvieu1926,publico.es,https://www.publico.es/sociedad/sanidad/ayuso-rechaza-invitacion-rtve-debatir-sobre-documental-7-291-exige-emision-ponga-video-suyo.html,2025-03-15 19:12:50,Madrid,Madrid
4037482,"Fotógrafo argentino Pablo Grillo, en estado grave, por disparo de la Policía en las protestas de Argentina","El fotógrafo argentino Pablo Grillo, de 34 años, se encuentra en estado grave tras recibir este miércoles el impacto de un cartucho de gas lacrimógeno en la cabeza, lo que le provocó una fractura de cráneo, según confirmó su padre, Fabián Grillo.",https://meneame.net/story/fotografo-argentino-pablo-grillo-estado-grave-disparo-policia,0,403.0,399,156,240,1,Política y Sociedad,26,2025-03-13 12:40:02,Verdaderofalso,abc.es,https://www.abc.es/sociedad/fotografo-argentino-pablo-grillo-estado-grave-disparo-20250313045705-vi_amp.html,2025-03-15 19:12:50,,
4037510,"Auditoriasciudadanas, la web de la motosierra de Milei en España: Novedades tras mi denuncia",Todos recordaréis que en Menéame se habló largo y tendido sobre la web auditoriasciudadanas.netlify.app/  aquella página que buscaba identificar casos de gasto público superfluo (desde una perspectiva ultraneoliberal obviamente) para eliminarlos cuando Vox y sus amigos tuviesen el poder.  La cosa es que se hizo muy famosa y su impulsor llegó a salir en prensa anunciándola  Y en Menéame se …,https://meneame.net/story/auditoriasciudadanas-web-motosierra-milei-espana-novedades-tras,0,6509.0,470,331,272,3,Entretenimiento y Cultura,146,2025-03-13 12:10:02,Livingstone85,Desconocido,https://www.meneame.net/story/auditoriasciudadanas-web-motosierra-milei-espana-novedades-tras,2025-03-15 19:12:50,,
4037286,"Hoy, 12/03/2025, se cumplen 10 años desde el fallecimiento de Terry Pratchett","Pero como sabemos que un hombre no muere mientras se diga su nombre, ¿qué tal si decimos algunas citas favoritas de sus obras?",https://meneame.net/story/hoy-12-03-2025-cumplen-10-anos-desde-fallecimiento-terry,0,1991.0,417,129,113,1,Entretenimiento y Cultura,62,2025-03-13 11:45:06,Vlemix,bsky.app,https://bsky.app/profile/rizzottesca.bsky.social/post/3lk6dq2vyyc2a,2025-03-15 19:12:50,,
4037473,Donald Trump en Atlantic City: casinos en bancarrota y promesas sin cumplir,"... Trump creó su imperio de casinos pidiendo prestado a tasas de interés tan altas —después de decirle a los reguladores que no lo haría— que las posibilidades de tener éxito de sus negocios eran casi nulas. Las empresas de sus casinos terminaron cuatro veces en un tribunal de quiebras, y en cada ocasión persuadieron a los titulares para que aceptaran menos dinero del que les correspondía en lugar de ser eliminados del esquema de pagos.",https://meneame.net/story/donald-trump-atlantic-city-casinos-bancarrota-promesas-sin,0,1294.0,409,86,167,0,Política y Sociedad,28,2025-03-13 11:45:02,Ramen,nytimes.com,https://www.nytimes.com/es/2016/06/17/espanol/donald-trump-en-atlantic-city-casinos-en-bancarrota-y-promesas-sin-cumplir.html,2025-03-15 19:12:50,,
